275A Halifax            Canada              1996 44400N 063350W 0000 3 00000R MM
275A Hali  199612101 1680 1420 1060  750  660  300  450  460  950 1370 1990 2230
275A Hali  199612102 1980 1800 1290 1150  600  440  220  320  750 1160 1460 1710
275A Hali  199612111 1850 1730 1450 1060  850  520  400  440  650 1090 1660 1920
275A Hali  199612112 2150 1990 1750 1290  880  490  190   70  250  550 1080 1420
275A Hali  199612121 1720 1700 1610 1240  950  640  300  230  330  570 1090 1500
275A Hali  199612122 1790 1910 1810 1450 1080  610  250    0  -30  220  600 1130
275A Hali  199612131 1510 1780 1790 1630 1290  990  670  420  320  420  730 1160
275A Hali  199612132 1620 1870 1950 1710 1440 1000  610  260  100  130  330  800
275A Hali  199612141 1300 1720 1920 1920 1680 1360 1040  770  600  520  650  920
275A Hali  199612142 1370 1780 2010 2070 1840 1490 1070  710  450  310  270  460
275A Hali  199612151  890 1370 1770 1930 1850 1630 1280  960  710  530  470  540
275A Hali  199612152  810 1230 1600 1830 1800 1610 1260  900  590  350  200  220
275A Hali  199612161  490  900 1320 1650 1800 1720 1460 1170  910  740  510  420
275A Hali  199612162  480  790 1200 1530 1720 1680 1460 1160  920  640  400  260
275A Hali  199612171  250  510  930 1380 1690 1750 1700 1480 1240 1000  760  540
275A Hali  199612172  410  510  790 1180 1510 1730 1600 1420 1190 1000  720  490
275A Hali  199612181  300  400  630 1040 1390 1730 1760 1700 1560 1270 1040  750
275A Hali  199612182  540  440  500  790 1170 1470 1620 1630 1500 1380 1050  780
275A Hali  199612191  630  460  540  730 1100 1470 1770 1770 1750 1530 1270  990
275A Hali  199612192  690  480  470  430  830 1150 1440 1550 1600 1490 1370 1090
275A Hali  199612201  800  730  620  650  950 1210 1650 1890 1960 1970 1810 1390
275A Hali  199612202 1120  770  380  230  160  370  710  940 1280 1390 1150 1000
275A Hali  199612211  720  460  380  240  320  480  750 1120 1350 1410 1410 1150
275A Hali  199612212  850  530  140  -40 -130  -30  230  610 1020 1320 1350 1230
275A Hali  199612221 1010  800  550  420  330  380  650  950 1360 1600 1730 1660
275A Hali  199612222 1420 1100  730  430  300  200  330  570 1020 1360 1520 1520
275A Hali  199612231 1400 1140  870  650  420  360  390  610 1020 1420 1620 1640
275A Hali  199612232 1520 1210  960  600  290   70   60  270  650 1100 1420 1550
275A Hali  199612241 1570 1380 1130  880  680  520  440  530  850 1270 1620 1770
275A Hali  199612242 1760 1620 1280  920  620  410  200  230  450  870 1330 1610
275A Hali  199612251 1690 1560 1450 1170  910  730  560  600  820 1200 1550 1790
275A Hali  199612252 1990 1780 1540 1350  830  560  170   70  290  470  860 1190
275A Hali  199612261 1350 1460 1360 1190  830  670  370  250  360  550  910 1300
275A Hali  199612262 1410 1530 1400 1210  920  530  200   50   40  330  640 1050
275A Hali  199612271 1350 1550 1580 1430 1140  920  630  590  540  650  890 1280
275A Hali  199612272 1580 1770 1730 1500 1190  850  470  300  160  250  450  810
275A Hali  199612281 1210 1520 1600 1540 1310 1070  860  710  630  690  860 1080
275A Hali  199612282 1390 1620 1680 1630 1410 1000  620  370  320  290  420  670
275A Hali  199612291 1060 1440 1630 1690 1550 1340 1040  920  780  740  770  960
275A Hali  199612292 1210 1500 1700 1750 1610 1370 1000  750  520  520  550  700
275A Hali  199612301  990 1340 1640 1810 1820 1610 1330 1080  940  830  790  840
275A Hali  199612302  940 1200 1340 1490 1450 1360  960  660  430  250  210  250
275A Hali  199612311  430  770 1160 1360 1480 1320 1080  920  710  620  490  470
275A Hali  199612312  570  760  970 1200 1300 1280 1110  900  770  540  440  370
