BOTTLE,20001102WHPSIOJJW
#code : jjward hyd_to_exchange.pl V1.0
#original files copied from HTML directory: 2000.09.25
#original HYD file: a03hy.txt   Fri Oct 27 14:26:11 2000
#original SUM file: a03su.txt   Mon Sep 25 14:38:01 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
      RUCT40_1,   A03,     9,  1,     21,     21,2,19930924,1450, 36.2353,  -9.2707, 3842,    301.3,  13.3148,  35.8614,2,  35.8638,2,    210.6,2,     3.30,2,     0.00,2,     8.87,2,     0.64,2
      RUCT40_1,   A03,     9,  1,     20,     20,2,19930924,1450, 36.2353,  -9.2707, 3842,    400.0,  12.0983,  35.6674,2,  35.6735,2,    214.1,2,     5.49,2,     0.00,2,    11.32,2,     0.82,2
      RUCT40_1,   A03,     9,  1,     19,     18,2,19930924,1450, 36.2353,  -9.2707, 3842,    500.2,  11.3954,  35.5834,2,  35.5855,2,    204.5,2,     6.63,2,     0.00,2,    13.28,2,     0.95,2
      RUCT40_1,   A03,     9,  1,     18,     19,2,19930924,1450, 36.2353,  -9.2707, 3842,    593.9,  11.0063,  35.5912,2,  35.5934,2,    195.8,2,     8.04,2,     0.00,2,    14.83,2,     1.05,2
      RUCT40_1,   A03,     9,  1,     17,     17,2,19930924,1450, 36.2353,  -9.2707, 3842,    689.1,  10.6172,  35.6365,2,  35.6379,2,    182.7,2,    10.14,2,     0.00,2,    17.20,2,     1.17,2
      RUCT40_1,   A03,     9,  1,     16,     16,2,19930924,1450, 36.2353,  -9.2707, 3842,    804.0,  10.5987,  35.8136,2,  35.8101,2,    183.1,2,    10.57,2,     0.00,2,    16.11,2,     1.14,2
      RUCT40_1,   A03,     9,  1,     15,     15,2,19930924,1450, 36.2353,  -9.2707, 3842,    901.0,  10.4630,  35.8909,2,  35.8911,2,    182.7,2,    11.44,2,     0.00,2,    16.40,2,     1.16,2
      RUCT40_1,   A03,     9,  1,     14,     14,2,19930924,1450, 36.2353,  -9.2707, 3842,   1036.0,  10.1483,  35.9334,2,  35.9324,2,    186.5,2,    12.24,2,     0.00,2,    16.37,2,     1.19,2
      RUCT40_1,   A03,     9,  1,     13,     12,2,19930924,1450, 36.2353,  -9.2707, 3842,   1203.3,  10.5033,  36.1698,2,  36.1661,2,    189.5,2,    12.14,2,     0.00,2,    15.91,2,     1.07,2
      RUCT40_1,   A03,     9,  1,     12,     13,2,19930924,1450, 36.2353,  -9.2707, 3842,   1298.2,   9.8533,  36.0676,3,  36.0772,2,    196.0,2,    12.49,2,     0.00,2,    15.28,2,     1.05,2
      RUCT40_1,   A03,     9,  1,     11,     29,2,19930924,1450, 36.2353,  -9.2707, 3842,   1494.5,   7.8477,  35.7137,2,  35.7180,2,    216.1,2,    14.86,2,     0.00,2,    16.28,2,     1.20,2
      RUCT40_1,   A03,     9,  1,     10,     10,2,19930924,1450, 36.2353,  -9.2707, 3842,   1740.3,   6.0103,  35.4022,2,  35.4024,2,    228.3,2,    18.24,2,     0.00,2,    17.38,2,     1.29,2
      RUCT40_1,   A03,     9,  1,      9,      9,2,19930924,1450, 36.2353,  -9.2707, 3842,   1992.7,   4.7718,  35.2046,2,  35.2062,2,    240.9,2,    21.52,2,     0.00,2,    18.14,2,     1.33,2
      RUCT40_1,   A03,     9,  1,      8,      8,2,19930924,1450, 36.2353,  -9.2707, 3842,   2230.8,   3.9979,  35.0895,2,  35.0911,2,    247.4,2,    24.96,2,     0.00,2,    18.41,2,     1.40,2
      RUCT40_1,   A03,     9,  1,      7,      7,2,19930924,1450, 36.2353,  -9.2707, 3842,   2500.3,   3.3826,  35.0110,2,  35.0132,2,    247.8,2,    30.83,2,     0.00,2,    19.11,2,     1.46,2
      RUCT40_1,   A03,     9,  1,      6,      6,2,19930924,1450, 36.2353,  -9.2707, 3842,   2746.4,   3.0652,  34.9739,2,  34.9748,2,    248.2,2,    33.93,2,     0.00,2,    19.69,2,     1.50,2
      RUCT40_1,   A03,     9,  1,      5,      5,2,19930924,1450, 36.2353,  -9.2707, 3842,   3006.6,   2.8063,  34.9442,2,  34.9452,2,    249.9,2,    37.95,2,     0.00,2,    19.80,2,     1.52,2
      RUCT40_1,   A03,     9,  1,      4,      4,3,19930924,1450, 36.2353,  -9.2707, 3842,   3258.9,   2.6487,  34.9271,2,-999.0000,5,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5
      RUCT40_1,   A03,     9,  1,      3,      2,2,19930924,1450, 36.2353,  -9.2707, 3842,   3515.8,   2.5258,  34.9127,2,  34.9141,2,    249.0,2,    44.62,2,     0.00,2,    20.48,2,     1.63,2
      RUCT40_1,   A03,     9,  1,      2,      3,2,19930924,1450, 36.2353,  -9.2707, 3842,   3723.1,   2.4387,  34.9021,2,  34.9019,2,    246.4,2,    47.50,2,     0.00,2,    20.89,2,     1.60,2
      RUCT40_1,   A03,     9,  1,      1,      1,2,19930924,1450, 36.2353,  -9.2707, 3842,   3813.0,   2.4311,  34.8999,2,  34.9007,2,    247.2,2,    48.22,2,     0.00,2,    20.96,2,     1.61,2
      RUCT40_1,   A03,    10,  1,     24,     24,2,19930924,2041, 36.2333,  -9.8833, 4275,     10.6,  22.0769,  36.8038,2,  36.8033,2,    225.8,2,     1.28,2,     0.00,2,     0.04,2,     0.02,2
      RUCT40_1,   A03,    10,  1,     23,     23,2,19930924,2041, 36.2333,  -9.8833, 4275,     47.7,  21.9164,  36.7627,3,  36.7752,2,    235.3,2,     1.70,2,     0.00,2,     0.03,2,     0.03,2
      RUCT40_1,   A03,    10,  1,     22,     22,2,19930924,2041, 36.2333,  -9.8833, 4275,     99.4,  15.4749,  36.2398,2,  36.2432,2,    224.5,2,     2.21,2,     0.12,2,     2.64,2,     0.25,2
      RUCT40_1,   A03,    10,  1,     21,     21,2,19930924,2041, 36.2333,  -9.8833, 4275,    296.8,  13.3387,  35.9033,2,  35.9069,2,    212.4,2,     4.26,2,     0.00,2,     8.67,2,     0.61,2
      RUCT40_1,   A03,    10,  1,     20,     20,2,19930924,2041, 36.2333,  -9.8833, 4275,    497.2,  11.7936,  35.7148,2,  35.7152,2,    204.5,2,     6.45,2,     0.00,2,    12.61,2,     0.87,2
      RUCT40_1,   A03,    10,  1,     19,     18,2,19930924,2041, 36.2333,  -9.8833, 4275,    745.7,  11.7304,  36.0848,2,  36.0825,2,    191.4,2,     8.51,2,     0.00,2,    13.72,2,     0.90,2
      RUCT40_1,   A03,    10,  1,     18,     19,2,19930924,2041, 36.2333,  -9.8833, 4275,    999.5,  11.2287,  36.2453,2,  36.2426,2,    190.1,2,    10.11,2,     0.00,2,    14.31,2,     0.95,2
      RUCT40_1,   A03,    10,  1,     17,     17,2,19930924,2041, 36.2333,  -9.8833, 4275,   1246.5,  10.6345,  36.2720,2,  36.2686,2,    194.0,2,    11.28,2,     0.00,2,    14.69,2,     0.97,2
      RUCT40_1,   A03,    10,  1,     16,     16,2,19930924,2041, 36.2333,  -9.8833, 4275,   1493.3,   7.3296,  35.6314,2,  35.6340,2,    222.7,2,    14.93,2,     0.00,2,    16.83,2,     1.34,3
      RUCT40_1,   A03,    10,  1,     15,     15,2,19930924,2041, 36.2333,  -9.8833, 4275,   1726.0,   5.5659,  35.3251,2,  35.3266,2,    237.1,2,    17.29,2,     0.00,2,    17.76,2,     1.23,2
      RUCT40_1,   A03,    10,  1,     14,     14,2,19930924,2041, 36.2333,  -9.8833, 4275,   1996.3,   4.3971,  35.1469,2,  35.1483,2,    248.0,2,    20.99,2,     0.00,2,    18.08,2,     1.32,2
      RUCT40_1,   A03,    10,  1,     13,     12,2,19930924,2041, 36.2333,  -9.8833, 4275,   2214.3,   3.8001,  35.0630,2,  35.0631,2,    248.0,2,    25.20,2,     0.00,2,    18.55,2,     1.34,2
      RUCT40_1,   A03,    10,  1,     12,     13,2,19930924,2041, 36.2333,  -9.8833, 4275,   2504.0,   3.2919,  35.0009,2,  34.9992,2,    250.1,2,    30.38,2,     0.00,2,    19.10,2,     1.43,2
      RUCT40_1,   A03,    10,  1,     11,     29,2,19930924,2041, 36.2333,  -9.8833, 4275,   2753.6,   2.9945,  34.9665,2,  34.9647,2,    252.3,2,    33.98,2,     0.00,2,    19.55,2,     1.43,2
      RUCT40_1,   A03,    10,  1,     10,     10,2,19930924,2041, 36.2333,  -9.8833, 4275,   3009.7,   2.7808,  34.9434,2,  34.9423,2,    250.1,2,    38.12,2,     0.00,2,    19.81,2,     1.48,2
      RUCT40_1,   A03,    10,  1,      9,      9,2,19930924,2041, 36.2333,  -9.8833, 4275,   3263.2,   2.6137,  34.9250,2,  34.9251,2,    249.2,2,    41.93,2,     0.00,2,    20.66,2,     1.50,2
      RUCT40_1,   A03,    10,  1,      8,      8,2,19930924,2041, 36.2333,  -9.8833, 4275,   3516.3,   2.5232,  34.9136,2,  34.9123,2,    247.4,2,    43.85,2,     0.00,2,    20.33,2,     1.42,3
      RUCT40_1,   A03,    10,  1,      7,      7,2,19930924,2041, 36.2333,  -9.8833, 4275,   3612.5,   2.4931,  34.9100,2,  34.9088,2,    247.4,2,    44.71,2,     0.00,2,    20.26,2,     1.54,2
      RUCT40_1,   A03,    10,  1,      6,      6,2,19930924,2041, 36.2333,  -9.8833, 4275,   3721.7,   2.4765,  34.9069,2,  34.9048,2,    246.1,2,    45.60,2,     0.00,2,    20.36,2,     1.55,2
      RUCT40_1,   A03,    10,  1,      5,      5,2,19930924,2041, 36.2333,  -9.8833, 4275,   3809.1,   2.4643,  34.9066,2,  34.9048,2,    248.2,2,    46.38,2,     0.00,2,    20.46,2,     1.54,2
      RUCT40_1,   A03,    10,  1,      4,      4,2,19930924,2041, 36.2333,  -9.8833, 4275,   3923.7,   2.4492,  34.9026,2,  34.9021,2,    245.6,2,    47.64,2,     0.00,2,    20.63,2,     1.59,2
      RUCT40_1,   A03,    10,  1,      3,      2,2,19930924,2041, 36.2333,  -9.8833, 4275,   4027.7,   2.4492,  34.9006,2,  34.8999,2,    246.0,2,    49.16,2,     0.00,2,    21.05,2,     1.59,2
      RUCT40_1,   A03,    10,  1,      2,      3,2,19930924,2041, 36.2333,  -9.8833, 4275,   4129.8,   2.4582,  34.9006,2,  34.8993,2,    244.2,2,    48.99,2,     0.00,2,    20.61,2,     1.56,2
      RUCT40_1,   A03,    10,  1,      1,      1,2,19930924,2041, 36.2333,  -9.8833, 4275,   4208.9,   2.4672,  34.9025,2,  34.8987,2,    244.1,2,    49.26,2,     0.00,2,    20.70,2,     1.52,2
      RUCT40_1,   A03,    12,  1,     24,     24,2,19930925,0951, 36.2550, -11.0560, 4495,      7.5,  21.4743,  36.5722,2,  36.5723,2,    228.4,2,     1.09,2,     0.08,2,  -999.00,5,     0.18,2
      RUCT40_1,   A03,    12,  1,     23,     23,2,19930925,0951, 36.2550, -11.0560, 4495,     39.1,  21.4528,  36.5773,3,  36.5721,2,    228.4,2,     1.09,2,     0.08,2,  -999.00,5,     0.18,2
      RUCT40_1,   A03,    12,  1,     22,     22,2,19930925,0951, 36.2550, -11.0560, 4495,     76.6,  15.9674,  36.2292,3,  36.3316,2,    224.1,2,     1.09,2,     0.00,2,     0.00,2,     0.01,2
      RUCT40_1,   A03,    12,  1,     21,     21,2,19930925,0951, 36.2550, -11.0560, 4495,    252.7,  13.1909,  35.8667,2,  35.8705,2,    238.9,2,     1.32,2,     0.00,2,     0.00,2,     0.02,2
      RUCT40_1,   A03,    12,  1,     20,     20,2,19930925,0951, 36.2550, -11.0560, 4495,    392.3,  11.7472,  35.6261,2,  35.6292,2,    215.4,2,     4.18,2,     0.00,2,     8.02,2,     0.03,3
      RUCT40_1,   A03,    12,  1,     19,     18,9,19930925,0951, 36.2550, -11.0560, 4495,    599.4,  10.8714,  35.6196,2,-999.0000,5,    211.9,2,     6.03,2,     0.00,2,    11.98,2,     0.58,2
      RUCT40_1,   A03,    12,  1,     18,     19,2,19930925,0951, 36.2550, -11.0560, 4495,    802.3,  10.7558,  35.8982,3,  35.9114,2,    184.0,2,    10.88,2,     0.00,2,    15.77,2,     1.04,2
      RUCT40_1,   A03,    12,  1,     17,     17,2,19930925,0951, 36.2550, -11.0560, 4495,    994.7,  10.1636,  35.9454,3,  35.9340,2,    184.0,2,    12.51,2,     0.00,2,    16.64,2,     1.11,2
      RUCT40_1,   A03,    12,  1,     16,     16,2,19930925,0951, 36.2550, -11.0560, 4495,   1128.8,  10.0919,  36.0443,2,  36.0445,2,    190.1,2,    12.09,2,     0.00,2,    15.07,2,     1.06,2
      RUCT40_1,   A03,    12,  1,     15,     15,2,19930925,0951, 36.2550, -11.0560, 4495,   1244.1,   9.9841,  36.0873,2,  36.0857,2,    195.7,2,    11.74,2,     0.00,2,    14.88,2,     1.03,2
      RUCT40_1,   A03,    12,  1,     14,     14,2,19930925,0951, 36.2550, -11.0560, 4495,   1494.5,   7.5871,  35.6761,2,  35.6946,2,    221.4,2,    14.41,2,     0.00,2,    15.70,2,     1.15,2
      RUCT40_1,   A03,    12,  1,     13,     12,2,19930925,0951, 36.2550, -11.0560, 4495,   1746.1,   5.5448,  35.3236,2,  35.3270,2,    234.0,2,    17.60,2,     0.00,2,    16.76,2,     1.23,2
      RUCT40_1,   A03,    12,  1,     12,     13,2,19930925,0951, 36.2550, -11.0560, 4495,   1996.1,   4.3972,  35.1463,2,  35.1481,2,    246.2,2,    21.88,2,     0.00,2,    17.40,2,     1.30,2
      RUCT40_1,   A03,    12,  1,     11,     29,2,19930925,0951, 36.2550, -11.0560, 4495,   2244.0,   3.7389,  35.0571,2,  35.0579,2,    248.4,2,    26.46,2,     0.00,2,    17.92,2,     1.45,3
      RUCT40_1,   A03,    12,  1,     10,     10,2,19930925,0951, 36.2550, -11.0560, 4495,   2498.6,   3.3213,  35.0037,2,  35.0041,2,    249.7,2,    29.56,2,     0.00,2,    18.20,2,     1.38,2
      RUCT40_1,   A03,    12,  1,      9,      9,2,19930925,0951, 36.2550, -11.0560, 4495,   2799.5,   3.0732,  34.9742,2,  34.9752,2,    251.8,2,    32.99,2,     0.00,2,    18.62,2,     1.39,2
      RUCT40_1,   A03,    12,  1,      8,      8,2,19930925,0951, 36.2550, -11.0560, 4495,   3245.9,   2.7199,  34.9349,2,  34.9344,2,    247.9,2,    39.15,2,     0.00,2,    19.28,2,     1.49,2
      RUCT40_1,   A03,    12,  1,      7,      7,2,19930925,0951, 36.2550, -11.0560, 4495,   3517.1,   2.5479,  34.9159,2,  34.9153,2,    237.4,3,    43.99,2,     0.00,2,    19.77,2,     1.52,2
      RUCT40_1,   A03,    12,  1,      6,      6,2,19930925,0951, 36.2550, -11.0560, 4495,   3768.2,   2.4860,  34.9079,2,  34.9056,2,    246.1,2,    46.96,2,     0.00,2,    20.37,2,     1.55,2
      RUCT40_1,   A03,    12,  1,      5,      5,2,19930925,0951, 36.2550, -11.0560, 4495,   4030.7,   2.4523,  34.9006,2,  34.8991,2,    244.7,2,    48.86,2,     0.00,2,    20.55,2,     1.57,2
      RUCT40_1,   A03,    12,  1,      4,      4,2,19930925,0951, 36.2550, -11.0560, 4495,   4283.4,   2.4765,  34.9001,2,  34.8985,2,    242.1,2,    48.44,2,     0.00,2,    20.51,2,     1.58,2
      RUCT40_1,   A03,    12,  1,      3,      2,2,19930925,0951, 36.2550, -11.0560, 4495,   4387.1,   2.4866,  34.9007,2,  34.9003,2,    256.8,3,    48.58,2,     0.00,2,    20.58,2,     1.58,2
      RUCT40_1,   A03,    12,  1,      2,      3,2,19930925,0951, 36.2550, -11.0560, 4495,   4387.4,   2.4868,  34.9006,2,  34.8970,2,    244.2,2,    49.24,2,     0.00,2,    20.83,2,     1.56,2
      RUCT40_1,   A03,    12,  1,      1,      1,2,19930925,0951, 36.2550, -11.0560, 4495,   4520.5,   2.4923,  34.8989,2,  36.3786,4,    229.5,4,     1.33,4,     0.00,4,     0.89,4,     0.13,4
      RUCT40_1,   A03,    13,  1,     24,     23,2,19930925,1453, 36.2520, -11.6530, 2410,     12.9,  21.5443,  36.6035,2,  36.6015,2,    227.5,2,     1.93,2,     0.00,2,     0.13,2,     0.03,2
      RUCT40_1,   A03,    13,  1,     23,     22,2,19930925,1453, 36.2520, -11.6530, 2410,     94.8,  15.2234,  36.2023,2,  36.2045,2,    220.6,2,     3.51,2,     0.00,2,     3.83,2,     0.31,2
      RUCT40_1,   A03,    13,  1,     22,     21,2,19930925,1453, 36.2520, -11.6530, 2410,    207.7,  13.8080,  35.9837,2,-999.0000,5,    225.9,4,     2.84,4,     0.00,4,     2.81,4,     0.19,4
      RUCT40_1,   A03,    13,  1,     21,     20,2,19930925,1453, 36.2520, -11.6530, 2410,    302.2,  12.6450,  35.7833,2,  35.7822,2,    210.2,2,     5.83,2,     0.00,2,     9.98,2,     0.71,2
      RUCT40_1,   A03,    13,  1,     20,     18,2,19930925,1453, 36.2520, -11.6530, 2410,    402.9,  11.9666,  35.6984,2,  35.7018,2,    210.2,2,     6.72,2,     0.00,2,    12.29,2,     0.84,2
      RUCT40_1,   A03,    13,  1,     19,     19,2,19930925,1453, 36.2520, -11.6530, 2410,    501.5,  11.5460,  35.7158,2,  35.7154,2,    200.6,2,     8.16,2,     0.00,2,    13.78,2,     0.92,2
      RUCT40_1,   A03,    13,  1,     18,     17,2,19930925,1453, 36.2520, -11.6530, 2410,    599.1,  11.4666,  35.8435,3,  35.8363,2,    193.2,2,     9.59,2,     0.00,2,    14.54,2,     0.95,2
      RUCT40_1,   A03,    13,  1,     17,     16,2,19930925,1453, 36.2520, -11.6530, 2410,    794.7,  10.5416,  35.8850,2,  35.8814,2,    184.0,2,    12.20,2,     0.00,2,    16.34,2,     1.10,2
      RUCT40_1,   A03,    13,  1,     16,     15,2,19930925,1453, 36.2520, -11.6530, 2410,    980.5,  10.1292,  35.9634,2,  35.9603,2,    187.9,2,    12.87,2,     0.00,2,    16.57,2,     1.09,2
      RUCT40_1,   A03,    13,  1,     15,     14,2,19930925,1453, 36.2520, -11.6530, 2410,   1090.3,  10.7251,  36.2017,3,  36.1966,2,    190.0,2,    11.51,2,     0.00,2,    15.92,2,     1.00,2
      RUCT40_1,   A03,    13,  1,     14,     12,2,19930925,1453, 36.2520, -11.6530, 2410,   1187.6,  10.0591,  36.1030,2,  36.0995,2,    197.4,2,    11.82,2,     0.00,2,    15.78,2,     1.03,2
      RUCT40_1,   A03,    13,  1,     13,     13,2,19930925,1453, 36.2520, -11.6530, 2410,   1293.7,   9.4926,  36.0100,2,  36.0061,2,    197.8,2,    12.66,2,     0.00,2,    15.89,2,     1.03,2
      RUCT40_1,   A03,    13,  1,     12,     29,2,19930925,1453, 36.2520, -11.6530, 2410,   1387.9,   8.4758,  35.8310,2,  35.8311,2,    208.3,2,    13.60,2,     0.00,2,    15.93,2,     1.11,2
      RUCT40_1,   A03,    13,  1,     11,     10,2,19930925,1453, 36.2520, -11.6530, 2410,   1490.2,   7.4758,  35.6504,2,  35.6533,2,    217.4,2,    14.44,2,     0.00,2,    16.18,2,     1.17,2
      RUCT40_1,   A03,    13,  1,     10,      9,2,19930925,1453, 36.2520, -11.6530, 2410,   1589.0,   6.6627,  35.5096,2,  35.5081,2,    226.1,2,    15.62,2,     0.00,2,    16.73,2,     1.17,2
      RUCT40_1,   A03,    13,  1,      9,      8,2,19930925,1453, 36.2520, -11.6530, 2410,   1694.2,   6.1357,  35.4322,3,  35.4269,2,    230.0,2,    16.91,3,     0.00,2,    16.80,2,     1.23,2
      RUCT40_1,   A03,    13,  1,      8,      7,2,19930925,1453, 36.2520, -11.6530, 2410,   1789.8,   5.3068,  35.2893,2,  35.2871,2,    236.9,2,    18.37,2,     0.00,2,    17.22,2,     1.25,2
      RUCT40_1,   A03,    13,  1,      7,      6,2,19930925,1453, 36.2520, -11.6530, 2410,   1893.4,   4.6577,  35.1852,2,  35.1853,2,    244.3,2,    20.18,2,     0.00,2,    17.35,2,     1.30,2
      RUCT40_1,   A03,    13,  1,      6,      5,2,19930925,1453, 36.2520, -11.6530, 2410,   1990.8,   4.3270,  35.1398,2,  35.1388,2,    246.5,2,    22.35,2,     0.00,2,    17.90,2,     1.32,2
      RUCT40_1,   A03,    13,  1,      5,      4,2,19930925,1453, 36.2520, -11.6530, 2410,   2095.3,   3.9892,  35.0929,2,-999.0000,5,    219.5,4,     3.48,4,     0.00,4,     3.44,4,  -999.00,5
      RUCT40_1,   A03,    13,  1,      4,      2,2,19930925,1453, 36.2520, -11.6530, 2410,   2196.3,   3.7106,  35.0541,2,  35.0556,2,    248.1,2,    25.77,2,     0.00,2,    17.05,2,     1.40,3
      RUCT40_1,   A03,    13,  1,      3,      3,2,19930925,1453, 36.2520, -11.6530, 2410,   2368.4,   3.3357,  35.0092,2,  35.0087,2,    252.9,2,    29.51,2,     0.00,2,    18.26,3,     1.38,2
      RUCT40_1,   A03,    13,  1,      2,      1,2,19930925,1453, 36.2520, -11.6530, 2410,   2368.9,   3.3198,  35.0076,2,  35.0055,2,    251.1,2,    30.32,2,     0.00,2,    18.78,2,     1.42,2
      RUCT40_1,   A03,    14,  1,     23,     23,2,19930925,2011, 36.2562, -12.2588, 3781,     11.2,  21.0362,  36.4775,2,  36.4760,2,    228.9,2,     0.02,2,     0.00,2,     0.00,2,     0.04,2
      RUCT40_1,   A03,    14,  1,     22,     22,2,19930925,2011, 36.2562, -12.2588, 3781,    101.5,  15.5882,  36.2190,2,  36.2224,2,    228.9,2,     0.02,2,     0.00,2,     0.00,2,     0.04,2
      RUCT40_1,   A03,    14,  1,     21,     21,2,19930925,2011, 36.2562, -12.2588, 3781,    203.5,  13.5179,  35.9079,2,  35.9063,2,    251.9,2,     1.16,2,     0.10,2,     1.53,2,     0.16,2
      RUCT40_1,   A03,    14,  1,     20,     20,2,19930925,2011, 36.2562, -12.2588, 3781,    355.0,  12.1666,  35.7032,2,  35.7051,2,    215.4,2,     3.69,2,     0.00,2,     7.83,2,     0.55,2
      RUCT40_1,   A03,    14,  1,     19,     18,2,19930925,2011, 36.2562, -12.2588, 3781,    504.5,  11.4892,  35.7022,3,  35.7073,2,    211.9,2,     5.43,2,     0.00,2,    11.20,2,     0.70,2
      RUCT40_1,   A03,    14,  1,     18,     19,3,19930925,2011, 36.2562, -12.2588, 3781,    600.4,  11.6138,  35.8841,2,  36.1223,4,    201.0,2,     8.03,2,     0.00,2,    13.54,2,     0.86,2
      RUCT40_1,   A03,    14,  1,     17,     17,2,19930925,2011, 36.2562, -12.2588, 3781,    699.2,  11.7991,  36.0825,2,  36.0821,2,    217.5,4,     3.55,4,     0.00,4,     7.27,3,     0.45,4
      RUCT40_1,   A03,    14,  1,     16,     16,2,19930925,2011, 36.2562, -12.2588, 3781,    798.1,  11.1575,  36.0357,3,  36.0263,2,    191.8,2,     9.36,2,     0.00,2,    13.02,2,     0.82,2
      RUCT40_1,   A03,    14,  1,     15,     15,2,19930925,2011, 36.2562, -12.2588, 3781,    890.2,  11.2121,  36.1408,2,  36.1386,2,    187.9,2,    10.35,2,     0.00,2,    14.62,2,     0.91,2
      RUCT40_1,   A03,    14,  1,     14,     14,2,19930925,2011, 36.2562, -12.2588, 3781,    998.5,  11.0911,  36.2118,2,  36.2103,2,    188.3,2,    10.65,2,     0.00,2,    14.59,2,     0.88,2
      RUCT40_1,   A03,    14,  1,     13,     12,2,19930925,2011, 36.2562, -12.2588, 3781,   1192.4,  10.9524,  36.2899,3,  36.2813,2,    191.7,2,    11.38,2,     0.00,2,    14.23,2,     0.86,2
      RUCT40_1,   A03,    14,  1,     12,     13,2,19930925,2011, 36.2562, -12.2588, 3781,   1380.2,   9.3578,  36.0033,2,  36.0217,2,    190.0,2,    11.52,2,     0.00,2,    13.96,2,     0.88,2
      RUCT40_1,   A03,    14,  1,     11,     29,2,19930925,2011, 36.2562, -12.2588, 3781,   1590.9,   6.9710,  35.5637,2,  35.5650,2,    200.8,2,    13.00,2,     0.00,2,    14.74,2,     0.95,2
      RUCT40_1,   A03,    14,  1,     10,     10,2,19930925,2011, 36.2562, -12.2588, 3781,   1793.8,   5.7435,  35.3589,2,  35.3550,2,    223.5,2,    16.39,2,     0.00,2,    16.35,2,     1.07,2
      RUCT40_1,   A03,    14,  1,      9,      9,2,19930925,2011, 36.2562, -12.2588, 3781,   1991.6,   4.6073,  35.1777,3,  35.1832,2,    233.9,2,    18.35,2,     0.00,2,    16.78,2,     1.14,2
      RUCT40_1,   A03,    14,  1,      8,      8,2,19930925,2011, 36.2562, -12.2588, 3781,   2195.0,   3.9380,  35.0814,2,  35.0818,2,    246.1,2,    21.27,2,     0.00,2,    17.44,2,     1.22,2
      RUCT40_1,   A03,    14,  1,      7,      7,2,19930925,2011, 36.2562, -12.2588, 3781,   2395.3,   3.5147,  35.0262,2,  35.0258,2,    247.8,2,    24.19,2,     0.00,2,    17.68,2,     1.23,2
      RUCT40_1,   A03,    14,  1,      6,      6,2,19930925,2011, 36.2562, -12.2588, 3781,   2605.6,   3.1514,  34.9835,2,  34.9829,2,    251.7,2,    28.40,2,     0.00,2,    18.11,2,     1.27,2
      RUCT40_1,   A03,    14,  1,      5,      5,2,19930925,2011, 36.2562, -12.2588, 3781,   2811.4,   2.9538,  34.9624,2,  34.9608,2,    251.3,2,    31.48,2,     0.00,2,    18.24,2,     1.30,2
      RUCT40_1,   A03,    14,  1,      4,      4,2,19930925,2011, 36.2562, -12.2588, 3781,   3009.9,   2.8141,  34.9459,2,  34.9431,2,    253.4,2,    34.62,2,     0.00,2,    18.93,2,     1.36,2
      RUCT40_1,   A03,    14,  1,      3,      2,2,19930925,2011, 36.2562, -12.2588, 3781,   3247.7,   2.6397,  34.9275,2,  34.9251,2,    249.0,2,    37.25,2,     0.00,2,    19.28,2,     1.34,2
      RUCT40_1,   A03,    14,  1,      2,      3,2,19930925,2011, 36.2562, -12.2588, 3781,   3485.0,   2.5258,  34.9143,2,  34.9135,2,    250.3,2,    40.82,2,     0.00,2,    19.98,2,     1.38,2
      RUCT40_1,   A03,    14,  1,      1,      1,2,19930925,2011, 36.2562, -12.2588, 3781,   3710.4,   2.4749,  34.9068,2,  36.1576,4,    249.0,2,    42.89,2,     0.00,2,    20.02,2,     1.42,2
      RUCT40_1,   A03,    15,  1,     23,     23,2,19930926,0139, 36.2540, -12.8343, 3477,     13.8,  20.8844,  36.4779,2,  36.4774,2,    226.2,2,     1.33,2,     0.00,2,     0.00,2,     0.00,2
      RUCT40_1,   A03,    15,  1,     22,     22,2,19930926,0139, 36.2540, -12.8343, 3477,    102.0,  15.0055,  36.1022,2,  36.1039,2,    211.9,2,     2.59,2,     0.01,2,     4.27,2,     0.35,2
      RUCT40_1,   A03,    15,  1,     21,     21,2,19930926,0139, 36.2540, -12.8343, 3477,    198.6,  13.6034,  35.9800,2,  35.9760,2,    208.0,2,     4.51,2,     0.00,2,     8.50,2,     0.57,2
      RUCT40_1,   A03,    15,  1,     20,     20,2,19930926,0139, 36.2540, -12.8343, 3477,    398.4,  11.9384,  35.7293,2,  35.7322,2,    202.8,2,     6.58,2,     0.00,2,    12.57,2,     0.80,2
