"Station Name","HALIFAX STANFIELD INT'L A"
"Province","NOVA SCOTIA"
"Latitude","44.88"
"Longitude","-63.50"
"Elevation","145.40"
"Climate Identifier","8202250"
"WMO Identifier","71395"
"TC Identifier","YHZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2003-09-27 05:00","2003","09","27","05:00"," ","18.6","","18.6","","100","","14","","9","","0.8","","100.74","","","","","","Fog"
"2003-09-27 06:00","2003","09","27","06:00"," ","18.2","","18.2","","100","","13","","9","","9.7","","100.77","","","","","","Fog"
"2003-09-27 07:00","2003","09","27","07:00"," ","18.0","","18.0","","100","","13","","11","","3.2","","100.79","","","","","","Fog"
"2003-09-27 08:00","2003","09","27","08:00"," ","18.9","","18.7","","99","","12","","11","","12.9","","100.84","","","","","","Cloudy"
"2003-09-27 09:00","2003","09","27","09:00"," ","20.1","","18.9","","93","","13","","17","","24.1","","100.84","","27","","","","Mostly Cloudy"
"2003-09-27 10:00","2003","09","27","10:00"," ","21.0","","18.1","","84","","16","","15","","24.1","","100.91","","27","","","","Mostly Cloudy"
"2003-09-27 11:00","2003","09","27","11:00"," ","21.4","","17.5","","78","","15","","19","","32.2","","100.89","","27","","","","Mostly Cloudy"
"2003-09-27 12:00","2003","09","27","12:00"," ","22.1","","15.2","","65","","14","","20","","32.2","","100.86","","26","","","","Mostly Cloudy"
"2003-09-27 13:00","2003","09","27","13:00"," ","21.7","","14.5","","64","","14","","20","","32.2","","100.84","","25","","","","Mostly Cloudy"
"2003-09-27 14:00","2003","09","27","14:00"," ","22.0","","16.0","","69","","16","","19","","24.1","","100.81","","27","","","","Mostly Cloudy"
"2003-09-27 15:00","2003","09","27","15:00"," ","21.3","","17.6","","79","","14","","17","","24.1","","100.79","","27","","","","Cloudy"
"2003-09-27 16:00","2003","09","27","16:00"," ","20.8","","17.8","","83","","14","","20","","24.1","","100.79","","27","","","","Cloudy"
"2003-09-27 17:00","2003","09","27","17:00"," ","20.2","","17.7","","86","","12","","17","","24.1","","100.77","","26","","","","Cloudy"
"2003-09-27 18:00","2003","09","27","18:00"," ","19.3","","17.5","","89","","11","","17","","24.1","","100.78","","","","","","Cloudy"
"2003-09-27 19:00","2003","09","27","19:00"," ","18.9","","17.8","","93","","12","","20","","16.1","","100.74","","","","","","Cloudy"
"2003-09-27 20:00","2003","09","27","20:00"," ","18.8","","17.8","","94","","12","","22","","9.7","","100.73","","","","","","Fog"
"2003-09-27 21:00","2003","09","27","21:00"," ","18.7","","17.7","","94","","13","","24","","9.7","","100.72","","","","","","Fog"
"2003-09-27 22:00","2003","09","27","22:00"," ","18.7","","17.6","","93","","13","","30","","9.7","","100.71","","","","","","Fog"
"2003-09-27 23:00","2003","09","27","23:00"," ","18.6","","17.6","","94","","13","","19","","12.9","","100.66","","","","","","Cloudy"
"2003-09-28 00:00","2003","09","28","00:00"," ","18.6","","17.4","","93","","13","","24","","16.1","","100.63","","","","","","Cloudy"
"2003-09-28 01:00","2003","09","28","01:00"," ","18.4","","17.4","","94","","13","","30","","16.1","","100.60","","","","","","Cloudy"
"2003-09-28 02:00","2003","09","28","02:00"," ","18.3","","17.2","","93","","13","","28","","16.1","","100.57","","","","","","Cloudy"
"2003-09-28 03:00","2003","09","28","03:00"," ","18.2","","17.3","","94","","13","","28","","16.1","","100.52","","","","","","Cloudy"
"2003-09-28 04:00","2003","09","28","04:00"," ","18.4","","17.0","","92","","12","","28","","16.1","","100.45","","","","","","Cloudy"
"2003-09-28 05:00","2003","09","28","05:00"," ","18.2","","16.9","","92","","13","","26","","16.1","","100.42","","","","","","Cloudy"
"2003-09-28 06:00","2003","09","28","06:00"," ","18.3","","16.9","","92","","13","","26","","16.1","","100.37","","","","","","Cloudy"
"2003-09-28 07:00","2003","09","28","07:00"," ","18.2","","17.0","","93","","12","","30","","12.9","","100.35","","","","","","Cloudy"
"2003-09-28 08:00","2003","09","28","08:00"," ","18.3","","16.8","","91","","13","","28","","16.1","","100.35","","","","","","Cloudy"
"2003-09-28 09:00","2003","09","28","09:00"," ","18.7","","16.3","","86","","12","","32","","16.1","","100.34","","","","","","Cloudy"
"2003-09-28 10:00","2003","09","28","10:00"," ","18.9","","16.5","","86","","13","","22","","16.1","","100.29","","","","","","Cloudy"
"2003-09-28 11:00","2003","09","28","11:00"," ","19.1","","16.7","","86","","13","","30","","16.1","","100.22","","","","","","Cloudy"
"2003-09-28 12:00","2003","09","28","12:00"," ","19.5","","17.2","","87","","13","","24","","16.1","","100.15","","","","","","Cloudy"
"2003-09-28 13:00","2003","09","28","13:00"," ","19.4","","17.3","","88","","13","","24","","16.1","","100.06","","","","","","Cloudy"
"2003-09-28 14:00","2003","09","28","14:00"," ","20.2","","17.6","","85","","13","","32","","16.1","","99.99","","26","","","","Cloudy"
"2003-09-28 15:00","2003","09","28","15:00"," ","19.8","","17.7","","88","","13","","32","","12.9","","99.89","","","","","","Cloudy"
"2003-09-28 16:00","2003","09","28","16:00"," ","20.1","","17.8","","87","","12","","30","","12.9","","99.81","","26","","","","Cloudy"
"2003-09-28 17:00","2003","09","28","17:00"," ","19.9","","17.7","","87","","12","","33","","12.9","","99.73","","","","","","Cloudy"
"2003-09-28 18:00","2003","09","28","18:00"," ","19.8","","18.0","","89","","11","","33","","9.7","","99.62","","","","","","Rain Showers,Fog"
"2003-09-28 19:00","2003","09","28","19:00"," ","19.7","","18.0","","90","","11","","39","","9.7","","99.56","","","","","","Fog"
"2003-09-28 20:00","2003","09","28","20:00"," ","19.9","","18.2","","90","","12","","44","","12.9","","99.40","","","","","","Cloudy"
"2003-09-28 21:00","2003","09","28","21:00"," ","19.8","","18.9","","95","","10","","46","","4.8","","99.19","","","","","","Rain,Fog"
"2003-09-28 22:00","2003","09","28","22:00"," ","19.7","","19.0","","96","","10","","46","","2.0","","98.76","","","","","","Heavy Rain,Fog"
"2003-09-28 23:00","2003","09","28","23:00"," ","20.0","","18.6","","92","","9","","78","","1.2","","97.79","","26","","","","Heavy Rain,Fog"
"2003-09-29 00:00","2003","09","29","00:00"," ","20.0","","19.9","","99","","14","","85","","0.8","","97.04","","27","","","","Thunderstorms,Heavy Rain,Fog"
"2003-09-29 01:00","2003","09","29","01:00"," ","19.8","","19.6","","99","","18","","74","","3.2","","97.62","","","","","","Fog"
"2003-09-29 02:00","2003","09","29","02:00"," ","20.0","","19.2","","95","","20","","50","","12.9","","98.55","","27","","","","Cloudy"
"2003-09-29 03:00","2003","09","29","03:00"," ","19.6","","19.3","","98","","20","","43","","3.2","","98.94","","","","","","Drizzle,Fog"
"2003-09-29 04:00","2003","09","29","04:00"," ","19.1","","19.0","","99","","20","","32","","2.4","","99.13","","","","","","Rain Showers,Fog"
"2003-09-29 05:00","2003","09","29","05:00"," ","19.0","","19.0","","100","","19","","28","","1.6","","99.22","","","","","","Rain Showers,Fog"
"2003-09-29 06:00","2003","09","29","06:00"," ","18.8","","18.8","","100","","17","","24","","0.4","","99.29","","","","","","Rain Showers,Fog"
"2003-09-29 07:00","2003","09","29","07:00"," ","19.1","","19.1","","100","","16","","19","","0.2","","99.30","","","","","","Rain Showers,Fog"
"2003-09-29 08:00","2003","09","29","08:00"," ","19.6","","19.5","","99","","16","","35","","3.2","","99.24","","","","","","Moderate Rain Showers,Fog"
"2003-09-29 09:00","2003","09","29","09:00"," ","20.0","","19.8","","99","","18","","37","","8.0","","99.26","","27","","","","Rain Showers,Fog"
"2003-09-29 10:00","2003","09","29","10:00"," ","19.9","","19.5","","98","","18","","20","","3.2","","99.34","","","","","","Rain Showers"
"2003-09-29 11:00","2003","09","29","11:00"," ","21.0","","20.3","","96","","19","","26","","8.0","","99.45","","29","","","","Fog"
"2003-09-29 12:00","2003","09","29","12:00"," ","22.1","","19.8","","87","","17","","20","","16.1","","99.54","","30","","","","Cloudy"
"2003-09-29 13:00","2003","09","29","13:00"," ","23.3","","19.9","","81","","18","","24","","24.1","","99.56","","31","","","","Mostly Cloudy"
"2003-09-29 14:00","2003","09","29","14:00"," ","23.0","","19.7","","82","","20","","26","","24.1","","99.56","","30","","","","Mostly Cloudy"
"2003-09-29 15:00","2003","09","29","15:00"," ","22.4","","19.6","","84","","21","","24","","24.1","","99.57","","30","","","","Mostly Cloudy"
"2003-09-29 16:00","2003","09","29","16:00"," ","22.2","","18.8","","81","","18","","19","","24.1","","99.58","","29","","","","Mainly Clear"
"2003-09-29 17:00","2003","09","29","17:00"," ","20.8","","18.3","","86","","16","","15","","24.1","","99.57","","27","","","","Mainly Clear"
"2003-09-29 18:00","2003","09","29","18:00"," ","17.7","","17.7","","100","","15","","20","","0.4","","99.57","","","","","","Fog"
"2003-09-29 19:00","2003","09","29","19:00"," ","16.9","","16.9","","100","","16","","19","","0.4","","99.63","","","","","","Fog"
"2003-09-29 20:00","2003","09","29","20:00"," ","16.9","","16.9","","100","","14","","19","","0.2","","99.59","","","","","","Fog"
"2003-09-29 21:00","2003","09","29","21:00"," ","17.6","","17.6","","100","","15","","19","","0.4","","99.57","","","","","","Fog"
"2003-09-29 22:00","2003","09","29","22:00"," ","17.6","","17.6","","100","","14","","15","","0.2","","99.54","","","","","","Fog"
"2003-09-29 23:00","2003","09","29","23:00"," ","19.0","","19.0","","100","","18","","19","","0.4","","99.50","","","","","","Fog"
"2003-09-30 00:00","2003","09","30","00:00"," ","19.6","","19.6","","100","","19","","28","","4.0","","99.47","","","","","","Rain Showers,Fog"
"2003-09-30 01:00","2003","09","30","01:00"," ","19.1","","19.1","","100","","22","","22","","4.0","","99.54","","","","","","Fog"
"2003-09-30 02:00","2003","09","30","02:00"," ","18.9","","18.4","","97","","21","","19","","6.4","","99.59","","","","","","Fog"
"2003-09-30 03:00","2003","09","30","03:00"," ","17.5","","16.9","","96","","25","","15","","24.1","","99.66","","","","","","Mainly Clear"
"2003-09-30 04:00","2003","09","30","04:00"," ","15.4","","14.9","","97","","25","","13","","24.1","","99.70","","","","","","Mainly Clear"
"2003-09-30 05:00","2003","09","30","05:00"," ","14.1","","13.5","","96","","23","","13","","24.1","","99.77","","","","","","Clear"
"2003-09-30 06:00","2003","09","30","06:00"," ","13.1","","13.0","","99","","23","","15","","19.3","","99.91","","","","","","Mainly Clear"
"2003-09-30 07:00","2003","09","30","07:00"," ","13.2","","13.1","","99","","23","","6","","24.1","","99.99","","","","","","Mainly Clear"
"2003-09-30 08:00","2003","09","30","08:00"," ","14.3","","13.7","","96","","21","","9","","24.1","","100.06","","","","","","Mainly Clear"
"2003-09-30 09:00","2003","09","30","09:00"," ","15.7","","13.1","","85","","25","","11","","24.1","","100.13","","","","","","Mainly Clear"
"2003-09-30 10:00","2003","09","30","10:00"," ","16.8","","11.8","","72","","27","","11","","24.1","","100.15","","","","","","Mainly Clear"
"2003-09-30 11:00","2003","09","30","11:00"," ","18.4","","12.0","","66","","32","","7","","24.1","","100.15","","","","","","Mainly Clear"
"2003-09-30 12:00","2003","09","30","12:00"," ","19.5","","10.8","","57","","26","","11","","24.1","","100.13","","","","","","Mainly Clear"
"2003-09-30 13:00","2003","09","30","13:00"," ","19.2","","8.2","","49","","25","","11","","24.1","","100.12","","","","","","Mainly Clear"
"2003-09-30 14:00","2003","09","30","14:00"," ","19.6","","8.0","","47","","25","","9","","24.1","","100.11","","","","","","Mainly Clear"
"2003-09-30 15:00","2003","09","30","15:00"," ","19.4","","8.8","","50","","22","","13","","24.1","","100.09","","","","","","Mainly Clear"
"2003-09-30 16:00","2003","09","30","16:00"," ","19.6","","9.6","","52","","23","","9","","24.1","","100.11","","","","","","Mainly Clear"
"2003-09-30 17:00","2003","09","30","17:00"," ","18.9","","10.4","","58","","23","","17","","24.1","","100.11","","","","","","Mainly Clear"
"2003-09-30 18:00","2003","09","30","18:00"," ","16.7","","12.3","","75","","21","","17","","24.1","","100.15","","","","","","Mainly Clear"
"2003-09-30 19:00","2003","09","30","19:00"," ","15.1","","12.8","","86","","27","","7","","24.1","","100.20","","","","","","Mainly Clear"
"2003-09-30 20:00","2003","09","30","20:00"," ","13.7","","11.4","","86","","3","","6","","24.1","","100.29","","","","","","Mainly Clear"
"2003-09-30 21:00","2003","09","30","21:00"," ","12.8","","10.6","","86","","35","","9","","24.1","","100.33","","","","","","Mainly Clear"
"2003-09-30 22:00","2003","09","30","22:00"," ","12.4","","10.0","","85","","33","","7","","24.1","","100.34","","","","","","Clear"
"2003-09-30 23:00","2003","09","30","23:00"," ","11.3","","9.4","","88","","34","","7","","24.1","","100.35","","","","","","Clear"
